Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
2000,9,IN,Final,"156,253","2,250,395",.,6.94
2000,9,KS,Final,"105,625","1,290,245",.,8.19
2000,9,KY,Final,"103,104","1,839,175",.,5.61
2000,9,LA,Final,"268,820","3,198,820",.,8.40
2000,9,MA,Final,"149,881","1,343,624",.,11.15
2000,9,MD,Final,"146,896","1,733,352",.,8.47
2000,9,ME,Final,"39,578","330,667",.,11.97
2000,9,MI,Final,"221,986","2,565,735",.,8.65
2000,9,MN,Final,"117,361","1,540,711",.,7.62
2000,9,MO,Final,"189,598","2,613,393",.,7.25
2000,9,MS,Final,"141,592","2,000,682",.,7.08
2000,9,MT,Final,"18,869","275,553",.,6.85
2000,9,NC,Final,"320,930","3,888,775",.,8.25
2000,9,ND,Final,"16,814","233,539",.,7.20
2000,9,NE,Final,"55,116","779,564",.,7.07
2000,9,NH,Final,"32,668","241,845",.,13.51
2000,9,NJ,Final,"228,113","2,207,939",.,10.33
2000,9,NM,Final,"38,013","452,591",.,8.40
2000,9,NV,Final,"59,486","798,882",.,7.45
2000,9,NY,Final,"544,688","3,752,236",.,14.52
2000,9,OH,Final,"326,533","3,559,640",.,9.17
2000,9,OK,Final,"181,783","2,395,597",.,7.59
2000,9,OR,Final,"68,520","1,126,661",.,6.08
2000,9,PA,Final,"346,535","3,521,075",.,9.84
2000,9,RI,Final,"24,442","211,592",.,11.55
2000,9,SC,Final,"175,701","2,267,036",.,7.75
2000,9,SD,Final,"21,504","277,072",.,7.76
2000,9,TN,Final,"216,095","3,416,441",.,6.33
2000,9,TX,Final,"1,225,435","14,441,128",.,8.49
2000,9,UT,Final,"32,491","506,995",.,6.41
2000,9,VA,Final,"221,788","2,845,276",.,7.79
2000,9,VT,Final,"17,793","151,058",.,11.78
2000,9,WA,Final,"100,831","1,976,376",.,5.10
2000,9,WI,Final,"122,944","1,622,175",.,7.58
2000,9,WV,Final,"45,791","718,947",.,6.37
2000,9,WY,Final,"10,165","145,768",.,6.97
2000,8,AK,Final,"14,757","128,544",.,11.48
2000,8,AL,Final,"240,461","3,209,690",.,7.49
2000,8,AR,Final,"143,037","1,831,050",.,7.81
2000,8,AZ,Final,"278,376","3,149,226",.,8.84
2000,8,CA,Final,"944,182","8,308,496",.,11.36
2000,8,CO,Final,"121,924","1,487,241",.,8.20
2000,8,CT,Final,"113,044","1,017,205",.,11.11
2000,8,DC,Final,"13,737","151,339",.,9.08
2000,8,DE,Final,"29,050","325,983",.,8.91
2000,8,FL,Final,"818,818","10,353,272",.,7.91
2000,8,GA,Final,"416,844","5,003,696",.,8.33
2000,8,HI,Final,"40,582","244,567",.,16.59
2000,8,IA,Final,"120,223","1,341,387",.,8.96
2000,8,ID,Final,"31,767","567,914",.,5.59
2000,8,IL,Final,"402,835","4,247,741",.,9.48
2000,8,IN,Final,"200,419","2,873,955",.,6.97
2000,8,KS,Final,"145,058","1,758,912",.,8.25
2000,8,KY,Final,"131,298","2,302,811",.,5.70
2000,8,LA,Final,"281,805","3,440,118",.,8.19
2000,8,MA,Final,"164,500","1,550,536",.,10.61
2000,8,MD,Final,"175,969","2,073,370",.,8.49
2000,8,ME,Final,"42,593","351,204",.,12.13
2000,8,MI,Final,"261,229","3,028,658",.,8.63
2000,8,MN,Final,"152,871","1,903,880",.,8.03
2000,8,MO,Final,"274,726","3,376,660",.,8.14
2000,8,MS,Final,"150,944","2,107,793",.,7.16
2000,8,MT,Final,"20,196","308,231",.,6.55
2000,8,NC,Final,"375,639","4,539,127",.,8.28
2000,8,ND,Final,"19,031","269,318",.,7.07
2000,8,NE,Final,"66,627","889,643",.,7.49
2000,8,NH,Final,"40,872","310,184",.,13.18
2000,8,NJ,Final,"272,619","2,543,500",.,10.72
2000,8,NM,Final,"42,305","498,040",.,8.49
2000,8,NV,Final,"88,650","1,258,351",.,7.04
2000,8,NY,Final,"596,780","4,039,139",.,14.77
2000,8,OH,Final,"399,562","4,337,818",.,9.21
2000,8,OK,Final,"196,743","2,604,049",.,7.56
2000,8,OR,Final,"73,266","1,205,345",.,6.08
2000,8,PA,Final,"402,956","4,037,030",.,9.98
2000,8,RI,Final,"25,575","245,110",.,10.43
2000,8,SC,Final,"204,303","2,627,986",.,7.77
2000,8,SD,Final,"24,818","320,979",.,7.73
2000,8,TN,Final,"235,245","3,688,603",.,6.38
2000,8,TX,Final,"1,214,984","14,577,190",.,8.33
2000,8,UT,Final,"47,571","768,708",.,6.19
2000,8,VA,Final,"277,833","3,420,927",.,8.12
2000,8,VT,Final,"17,987","159,111",.,11.30
2000,8,WA,Final,"106,899","2,073,828",.,5.15
2000,8,WI,Final,"144,558","1,913,610",.,7.55
2000,8,WV,Final,"48,922","769,515",.,6.36
2000,8,WY,Final,"11,209","159,749",.,7.02
2000,7,AK,Final,"14,447","123,707",.,11.68
2000,7,AL,Final,"251,568","3,358,558",.,7.49
2000,7,AR,Final,"126,123","1,631,857",.,7.73
2000,7,AZ,Final,"263,285","2,959,331",.,8.90
2000,7,CA,Final,"784,047","7,052,093",.,11.12
2000,7,CO,Final,"89,291","1,217,670",.,7.33
2000,7,CT,Final,"111,046","1,000,782",.,11.10
2000,7,DC,Final,"18,144","177,281",.,10.23
2000,7,DE,Final,"30,670","337,627",.,9.08
2000,7,FL,Final,"820,016","10,388,470",.,7.89
2000,7,GA,Final,"435,267","5,213,510",.,8.35
2000,7,HI,Final,"38,888","238,526",.,16.30
2000,7,IA,Final,"112,605","1,262,277",.,8.92
2000,7,ID,Final,"27,171","476,326",.,5.70
2000,7,IL,Final,"404,972","4,237,373",.,9.56
2000,7,IN,Final,"188,217","2,745,000",.,6.86
2000,7,KS,Final,"122,842","1,532,699",.,8.01
2000,7,KY,Final,"132,539","2,331,781",.,5.68
2000,7,LA,Final,"248,836","3,269,434",.,7.61
2000,7,MA,Final,"161,436","1,493,591",.,10.81
2000,7,MD,Final,"223,307","2,404,174",.,9.29
2000,7,ME,Final,"44,621","355,707",.,12.54
2000,7,MI,Final,"239,592","2,788,702",.,8.59
2000,7,MN,Final,"147,785","1,846,576",.,8.00
2000,7,MO,Final,"249,783","3,090,948",.,8.08
2000,7,MS,Final,"142,180","1,996,202",.,7.12
2000,7,MT,Final,"20,489","312,242",.,6.56
2000,7,NC,Final,"398,995","4,791,733",.,8.33
2000,7,ND,Final,"18,140","255,665",.,7.10
2000,7,NE,Final,"62,942","835,929",.,7.53
2000,7,NH,Final,"41,915","305,971",.,13.70
2000,7,NJ,Final,"290,268","2,585,532",.,11.23
2000,7,NM,Final,"39,841","470,289",.,8.47
2000,7,NV,Final,"85,451","1,245,450",.,6.86
2000,7,NY,Final,"611,876","3,972,803",.,15.40
2000,7,OH,Final,"393,938","4,313,646",.,9.13
2000,7,OK,Final,"164,785","2,231,645",.,7.38
2000,7,OR,Final,"70,097","1,157,717",.,6.05
2000,7,PA,Final,"405,345","4,070,925",.,9.96
2000,7,RI,Final,"25,470","227,006",.,11.22
2000,7,SC,Final,"215,549","2,780,043",.,7.75
2000,7,SD,Final,"23,420","300,176",.,7.80
2000,7,TN,Final,"237,609","3,732,570",.,6.37
2000,7,TX,Final,"1,095,918","13,236,930",.,8.28
2000,7,UT,Final,"45,300","684,306",.,6.62
2000,7,VA,Final,"280,348","3,488,855",.,8.04
2000,7,VT,Final,"18,649","159,371",.,11.70
2000,7,WA,Final,"105,505","2,041,629",.,5.17
2000,7,WI,Final,"134,660","1,781,767",.,7.56
2000,7,WV,Final,"50,517","805,767",.,6.27
2000,7,WY,Final,"10,407","146,284",.,7.11
2000,6,AK,Final,"15,030","129,768",.,11.58
2000,6,AL,Final,"202,321","2,828,757",.,7.15
2000,6,AR,Final,"96,318","1,229,807",.,7.83
2000,6,AZ,Final,"226,251","2,489,640",.,9.09
2000,6,CA,Final,"776,710","6,985,338",.,11.12
2000,6,CO,Final,"80,409","1,077,638",.,7.46
2000,6,CT,Final,"103,544","928,970",.,11.15
2000,6,DC,Final,"15,825","160,887",.,9.84
2000,6,DE,Final,"26,116","286,339",.,9.12
2000,6,FL,Final,"731,925","9,663,255",.,7.57
2000,6,GA,Final,"357,212","4,399,506",.,8.12
2000,6,HI,Final,"36,747","225,193",.,16.32
2000,6,IA,Final,"84,252","958,710",.,8.79
2000,6,ID,Final,"25,619","445,319",.,5.75
2000,6,IL,Final,"312,261","3,283,280",.,9.51
2000,6,IN,Final,"168,166","2,346,787",.,7.17
2000,6,KS,Final,"87,865","1,134,304",.,7.75
2000,6,KY,Final,"115,403","1,975,351",.,5.84
2000,6,LA,Final,"199,891","2,702,340",.,7.40
2000,6,MA,Final,"153,327","1,395,003",.,10.99
2000,6,MD,Final,"192,367","2,031,161",.,9.47
2000,6,ME,Final,"40,962","332,697",.,12.31
2000,6,MI,Final,"223,396","2,607,230",.,8.57
2000,6,MN,Final,"109,794","1,407,212",.,7.80
2000,6,MO,Final,"218,638","2,659,419",.,8.22
2000,6,MS,Final,"114,427","1,620,645",.,7.06
2000,6,MT,Final,"17,378","261,134",.,6.65
2000,6,NC,Final,"328,381","4,175,083",.,7.87
2000,6,ND,Final,"15,227","209,315",.,7.27
2000,6,NE,Final,"50,428","647,195",.,7.79
2000,6,NH,Final,"36,187","273,895",.,13.21
2000,6,NJ,Final,"249,672","2,219,681",.,11.25
2000,6,NM,Final,"35,351","415,230",.,8.51
2000,6,NV,Final,"73,231","1,069,105",.,6.85
2000,6,NY,Final,"501,879","3,529,350",.,14.22
2000,6,OH,Final,"369,054","3,868,663",.,9.54
2000,6,OK,Final,"131,106","1,764,013",.,7.43
2000,6,OR,Final,"71,500","1,192,374",.,6.00
2000,6,PA,Final,"378,940","3,670,709",.,10.32
2000,6,RI,Final,"22,918","192,798",.,11.89
2000,6,SC,Final,"186,402","2,422,764",.,7.69
2000,6,SD,Final,"19,446","244,666",.,7.95
2000,6,TN,Final,"193,732","2,998,313",.,6.46
2000,6,TX,Final,"897,747","11,071,200",.,8.11
2000,6,UT,Final,"34,770","538,670",.,6.45
2000,6,VA,Final,"258,267","3,216,451",.,8.03
2000,6,VT,Final,"19,033","151,635",.,12.55
2000,6,WA,Final,"111,422","2,165,901",.,5.14
2000,6,WI,Final,"122,330","1,505,356",.,8.13
2000,6,WV,Final,"47,379","736,101",.,6.44
2000,6,WY,Final,"9,942","141,449",.,7.03
2000,5,AK,Final,"15,758","135,992",.,11.59
2000,5,AL,Final,"154,327","2,104,031",.,7.33
2000,5,AR,Final,"68,265","900,924",.,7.58
2000,5,AZ,Final,"173,258","1,915,707",.,9.04
2000,5,CA,Final,"611,294","5,639,662",.,10.84
2000,5,CO,Final,"72,007","965,087",.,7.46
2000,5,CT,Final,"89,539","811,053",.,11.04
2000,5,DC,Final,"10,054","118,840",.,8.46
2000,5,DE,Final,"21,912","256,395",.,8.55
2000,5,FL,Final,"557,522","7,284,516",.,7.65
2000,5,GA,Final,"246,492","3,230,610",.,7.63
2000,5,HI,Final,"37,285","229,231",.,16.27
2000,5,IA,Final,"71,016","822,457",.,8.63
2000,5,ID,Final,"23,772","436,636",.,5.44
2000,5,IL,Final,"249,238","2,700,772",.,9.23
2000,5,IN,Final,"135,423","1,834,652",.,7.38
2000,5,KS,Final,"66,159","866,605",.,7.63
2000,5,KY,Final,"86,107","1,523,888",.,5.65
2000,5,LA,Final,"142,016","1,928,631",.,7.36
2000,5,MA,Final,"135,722","1,255,508",.,10.81
2000,5,MD,Final,"148,849","1,711,137",.,8.70
2000,5,ME,Final,"36,744","321,683",.,11.42
2000,5,MI,Final,"198,668","2,327,099",.,8.54
2000,5,MN,Final,"99,581","1,285,570",.,7.75
2000,5,MO,Final,"150,767","1,935,180",.,7.79
2000,5,MS,Final,"83,326","1,136,544",.,7.33
2000,5,MT,Final,"17,895","264,434",.,6.77
2000,5,NC,Final,"258,235","3,216,915",.,8.03
2000,5,ND,Final,"14,507","207,100",.,7.00
2000,5,NE,Final,"35,553","539,998",.,6.58
2000,5,NH,Final,"36,984","277,689",.,13.32
2000,5,NJ,Final,"176,956","1,731,340",.,10.22
2000,5,NM,Final,"30,250","355,330",.,8.51
2000,5,NV,Final,"55,701","781,339",.,7.13
2000,5,NY,Final,"426,329","3,148,177",.,13.54
2000,5,OH,Final,"283,566","3,201,824",.,8.86
2000,5,OK,Final,"86,994","1,262,887",.,6.89
2000,5,OR,Final,"74,044","1,249,442",.,5.93
2000,5,PA,Final,"304,884","3,182,308",.,9.58
2000,5,RI,Final,"27,512","240,242",.,11.45
2000,5,SC,Final,"133,368","1,711,041",.,7.79
2000,5,SD,Final,"17,350","222,522",.,7.80
2000,5,TN,Final,"152,752","2,344,738",.,6.51
2000,5,TX,Final,"605,140","7,866,767",.,7.69
2000,5,UT,Final,"27,956","449,953",.,6.21
2000,5,VA,Final,"200,224","2,559,785",.,7.82
2000,5,VT,Final,"16,973","144,830",.,11.72
2000,5,WA,Final,"123,229","2,426,910",.,5.08
2000,5,WI,Final,"113,188","1,479,138",.,7.65
2000,5,WV,Final,"42,530","652,294",.,6.52
2000,5,WY,Final,"9,427","140,683",.,6.70
2000,4,AK,Final,"16,767","149,299",.,11.23
2000,4,AL,Final,"117,629","1,631,559",.,7.21
2000,4,AR,Final,"63,301","851,599",.,7.43
2000,4,AZ,Final,"115,785","1,416,665",.,8.17
2000,4,CA,Final,"552,932","5,441,945",.,10.16
2000,4,CO,Final,"73,330","1,000,806",.,7.33
2000,4,CT,Final,"89,061","808,948",.,11.01
2000,4,DC,Final,"6,958","102,018",.,6.82
2000,4,DE,Final,"21,240","251,621",.,8.44
2000,4,FL,Final,"493,061","6,405,344",.,7.70
2000,4,GA,Final,"190,027","2,583,076",.,7.36
2000,4,HI,Final,"34,386","212,421",.,16.19
2000,4,IA,Final,"68,315","809,823",.,8.44
2000,4,ID,Final,"26,345","506,700",.,5.20
2000,4,IL,Final,"225,967","2,528,976",.,8.94
2000,4,IN,Final,"132,786","1,798,171",.,7.38
2000,4,KS,Final,"51,285","683,732",.,7.50
2000,4,KY,Final,"79,573","1,414,919",.,5.62
2000,4,LA,Final,"109,613","1,576,632",.,6.95
2000,4,MA,Final,"134,207","1,260,499",.,10.65
2000,4,MD,Final,"120,591","1,525,410",.,7.91
2000,4,ME,Final,"34,389","300,170",.,11.46
2000,4,MI,Final,"180,086","2,105,343",.,8.55
2000,4,MN,Final,"94,742","1,282,298",.,7.39
2000,4,MO,Final,"110,093","1,627,197",.,6.77
2000,4,MS,Final,"67,566","961,557",.,7.03
2000,4,MT,Final,"18,306","304,770",.,6.01
2000,4,NC,Final,"229,294","2,862,539",.,8.01
2000,4,ND,Final,"16,267","251,823",.,6.46
2000,4,NE,Final,"33,945","548,324",.,6.19
2000,4,NH,Final,"36,442","271,143",.,13.44
2000,4,NJ,Final,"161,403","1,675,432",.,9.63
2000,4,NM,Final,"28,418","345,420",.,8.23
2000,4,NV,Final,"39,100","530,364",.,7.37
2000,4,NY,Final,"413,971","3,061,177",.,13.52
2000,4,OH,Final,"266,246","3,019,271",.,8.82
2000,4,OK,Final,"71,875","1,088,275",.,6.60
2000,4,OR,Final,"83,361","1,422,450",.,5.86
2000,4,PA,Final,"298,639","3,133,426",.,9.53
2000,4,RI,Final,"27,522","192,556",.,14.29
2000,4,SC,Final,"115,047","1,472,995",.,7.81
2000,4,SD,Final,"17,890","242,683",.,7.37
2000,4,TN,Final,"146,617","2,261,094",.,6.48
2000,4,TX,Final,"488,080","6,456,319",.,7.56
2000,4,UT,Final,"27,024","436,507",.,6.19
2000,4,VA,Final,"173,091","2,267,341",.,7.63
2000,4,VT,Final,"17,584","159,599",.,11.02
2000,4,WA,Final,"141,224","2,738,745",.,5.16
2000,4,WI,Final,"103,986","1,384,440",.,7.51
2000,4,WV,Final,"42,451","661,103",.,6.42
2000,4,WY,Final,"10,860","172,854",.,6.28
2000,3,AK,Final,"18,209","159,728",.,11.40
2000,3,AL,Final,"119,778","1,694,681",.,7.07
2000,3,AR,Final,"65,703","922,674",.,7.12
2000,3,AZ,Final,"121,926","1,543,327",.,7.90
2000,3,CA,Final,"702,085","6,576,519",.,10.68
2000,3,CO,Final,"79,967","1,104,068",.,7.24
2000,3,CT,Final,"100,070","923,263",.,10.84
2000,3,DC,Final,"7,185","108,280",.,6.64
2000,3,DE,Final,"23,407","286,620",.,8.17
2000,3,FL,Final,"487,503","6,321,147",.,7.71
2000,3,GA,Final,"198,880","2,698,203",.,7.37
2000,3,HI,Final,"36,168","224,918",.,16.08
2000,3,IA,Final,"72,284","863,950",.,8.37
2000,3,ID,Final,"31,115","606,793",.,5.13
2000,3,IL,Final,"255,065","2,903,400",.,8.79
2000,3,IN,Final,"146,579","2,074,426",.,7.07
2000,3,KS,Final,"56,010","766,918",.,7.30
2000,3,KY,Final,"88,176","1,599,466",.,5.51
2000,3,LA,Final,"111,573","1,630,612",.,6.84
2000,3,MA,Final,"146,467","1,473,805",.,9.94
2000,3,MD,Final,"139,322","1,817,155",.,7.67
2000,3,ME,Final,"36,411","281,853",.,12.92
2000,3,MI,Final,"202,146","2,332,843",.,8.67
2000,3,MN,Final,"100,621","1,389,092",.,7.24
2000,3,MO,Final,"135,472","2,070,091",.,6.54
2000,3,MS,Final,"68,540","998,427",.,6.86
2000,3,MT,Final,"20,507","331,812",.,6.18
2000,3,NC,Final,"245,313","3,085,723",.,7.95
2000,3,ND,Final,"17,642","283,243",.,6.23
2000,3,NE,Final,"37,257","619,689",.,6.01
2000,3,NH,Final,"40,160","309,571",.,12.97
2000,3,NJ,Final,"176,131","1,775,302",.,9.92
2000,3,NM,Final,"30,704","369,300",.,8.31
2000,3,NV,Final,"43,029","582,887",.,7.38
2000,3,NY,Final,"467,299","3,506,008",.,13.33
2000,3,OH,Final,"297,057","3,480,756",.,8.53
2000,3,OK,Final,"72,428","1,140,577",.,6.35
2000,3,OR,Final,"101,894","1,789,791",.,5.69
2000,3,PA,Final,"334,664","3,601,031",.,9.29
2000,3,RI,Final,"21,419","217,485",.,9.85
2000,3,SC,Final,"125,815","1,641,845",.,7.66
2000,3,SD,Final,"19,706","273,367",.,7.21
2000,3,TN,Final,"160,756","2,518,145",.,6.38
2000,3,TX,Final,"483,410","6,507,440",.,7.43
2000,3,UT,Final,"33,079","496,726",.,6.66
2000,3,VA,Final,"199,243","2,650,676",.,7.52
2000,3,VT,Final,"22,250","177,308",.,12.55
2000,3,WA,Final,"175,639","3,359,636",.,5.23
2000,3,WI,Final,"115,769","1,557,376",.,7.43
2000,3,WV,Final,"50,590","790,847",.,6.40
2000,3,WY,Final,"11,491","185,530",.,6.19
2000,2,AK,Final,"19,463","176,411",.,11.03
2000,2,AL,Final,"149,592","2,318,484",.,6.45
2000,2,AR,Final,"76,576","1,145,027",.,6.69
2000,2,AZ,Final,"114,172","1,426,397",.,8.00
2000,2,CA,Final,"659,647","6,281,952",.,10.50
2000,2,CO,Final,"80,882","1,126,923",.,7.18
2000,2,CT,Final,"105,843","1,019,191",.,10.39
2000,2,DC,Final,"10,659","150,536",.,7.08
2000,2,DE,Final,"26,891","342,129",.,7.86
2000,2,FL,Final,"593,480","7,847,753",.,7.56
2000,2,GA,Final,"249,134","3,614,322",.,6.89
2000,2,HI,Final,"33,828","214,895",.,15.74
2000,2,IA,Final,"74,191","917,194",.,8.09
2000,2,ID,Final,"35,161","683,212",.,5.15
2000,2,IL,Final,"265,090","3,244,497",.,8.17
2000,2,IN,Final,"158,634","2,447,978",.,6.48
2000,2,KS,Final,"57,430","819,048",.,7.01
2000,2,KY,Final,"108,564","2,088,866",.,5.20
2000,2,LA,Final,"120,513","1,851,903",.,6.51
2000,2,MA,Final,"157,905","1,659,839",.,9.51
2000,2,MD,Final,"164,256","2,239,927",.,7.33
2000,2,ME,Final,"34,626","211,474",.,16.37
2000,2,MI,Final,"209,441","2,443,505",.,8.57
2000,2,MN,Final,"107,052","1,476,937",.,7.25
2000,2,MO,Final,"142,478","2,336,822",.,6.10
2000,2,MS,Final,"78,754","1,242,369",.,6.34
2000,2,MT,Final,"23,094","362,927",.,6.36
2000,2,NC,Final,"352,320","4,695,225",.,7.50
2000,2,ND,Final,"19,654","334,500",.,5.88
2000,2,NE,Final,"39,098","681,817",.,5.73
2000,2,NH,Final,"42,786","332,707",.,12.86
2000,2,NJ,Final,"194,573","2,038,763",.,9.54
2000,2,NM,Final,"31,102","384,092",.,8.10
2000,2,NV,Final,"40,198","539,732",.,7.45
2000,2,NY,Final,"489,834","3,717,704",.,13.18
2000,2,OH,Final,"312,828","3,948,892",.,7.92
2000,2,OK,Final,"82,438","1,342,349",.,6.14
2000,2,OR,Final,"108,409","1,903,365",.,5.70
2000,2,PA,Final,"378,243","4,225,360",.,8.95
2000,2,RI,Final,"22,871","252,111",.,9.07
2000,2,SC,Final,"177,799","2,459,967",.,7.23
2000,2,SD,Final,"21,261","305,535",.,6.96
2000,2,TN,Final,"212,726","3,458,711",.,6.15
2000,2,TX,Final,"547,090","7,759,588",.,7.05
2000,2,UT,Final,"27,507","481,154",.,5.72
2000,2,VA,Final,"238,928","3,424,994",.,6.98
2000,2,VT,Final,"25,676","198,098",.,12.96
2000,2,WA,Final,"190,405","3,617,050",.,5.26
2000,2,WI,Final,"119,590","1,637,025",.,7.31
2000,2,WV,Final,"55,659","936,427",.,5.94
2000,2,WY,Final,"11,832","195,913",.,6.04
2000,1,AK,Final,"23,419","218,327",.,10.73
2000,1,AL,Final,"165,970","2,566,699",.,6.47
2000,1,AR,Final,"79,992","1,200,924",.,6.66
2000,1,AZ,Final,"140,649","1,893,887",.,7.43
2000,1,CA,Final,"737,419","7,024,980",.,10.50
2000,1,CO,Final,"92,966","1,320,030",.,7.04
2000,1,CT,Final,"134,193","1,281,090",.,10.47
2000,1,DC,Final,"10,376","149,420",.,6.94
2000,1,DE,Final,"28,075","349,237",.,8.04
2000,1,FL,Final,"574,207","7,609,983",.,7.55
2000,1,GA,Final,"270,803","3,877,521",.,6.98
2000,1,HI,Final,"37,391","241,456",.,15.49
2000,1,IA,Final,"90,480","1,165,078",.,7.77
2000,1,ID,Final,"39,750","779,535",.,5.10
2000,1,IL,Final,"299,185","3,828,621",.,7.81
2000,1,IN,Final,"187,555","2,984,649",.,6.28
2000,1,KS,Final,"64,074","933,990",.,6.86
2000,1,KY,Final,"125,629","2,457,651",.,5.11
2000,1,LA,Final,"133,685","1,995,872",.,6.70
2000,1,MA,Final,"173,824","1,754,541",.,9.91
2000,1,MD,Final,"178,828","2,413,774",.,7.41
2000,1,ME,Final,"38,668","233,397",.,16.57
2000,1,MI,Final,"260,697","3,044,239",.,8.56
2000,1,MN,Final,"125,953","1,797,198",.,7.01
2000,1,MO,Final,"164,268","2,714,039",.,6.05
2000,1,MS,Final,"83,059","1,330,859",.,6.24
2000,1,MT,Final,"26,820","413,516",.,6.49
2000,1,NC,Final,"355,199","4,690,186",.,7.57
2000,1,ND,Final,"22,165","387,308",.,5.72
2000,1,NE,Final,"43,206","777,027",.,5.56
2000,1,NH,Final,"51,355","400,863",.,12.81
2000,1,NJ,Final,"219,007","2,227,949",.,9.83
2000,1,NM,Final,"37,046","462,251",.,8.01
2000,1,NV,Final,"50,276","696,191",.,7.22
2000,1,NY,Final,"523,487","4,059,443",.,12.90
2000,1,OH,Final,"384,782","4,994,129",.,7.70
2000,1,OK,Final,"86,575","1,508,781",.,5.74
2000,1,OR,Final,"124,590","2,201,528",.,5.66
2000,1,PA,Final,"409,195","4,532,388",.,9.03
2000,1,RI,Final,"26,439","255,843",.,10.33
2000,1,SC,Final,"177,159","2,400,821",.,7.38
2000,1,SD,Final,"23,485","343,071",.,6.85
2000,1,TN,Final,"216,576","3,546,152",.,6.11
2000,1,TX,Final,"575,767","8,285,638",.,6.95
2000,1,UT,Final,"32,709","541,283",.,6.04
2000,1,VA,Final,"289,886","4,267,626",.,6.79
2000,1,VT,Final,"28,845","212,129",.,13.60
2000,1,WA,Final,"203,873","3,902,716",.,5.22
2000,1,WI,Final,"139,876","1,947,162",.,7.18
2000,1,WV,Final,"68,922","1,157,929",.,5.95
2000,1,WY,Final,"13,819","232,195",.,5.95
1999,12,AK,Final,"21,642","195,078",.,11.09
1999,12,AL,Final,"146,370","2,007,296",.,7.29
1999,12,AR,Final,"71,329","990,219",.,7.20
1999,12,AZ,Final,"232,872","1,722,148",.,13.52
1999,12,CA,Final,"683,594","6,404,673",.,10.67
1999,12,CO,Final,"89,835","1,247,492",.,7.20
1999,12,CT,Final,"122,862","1,136,195",.,10.81
1999,12,DC,Final,"10,256","144,478",.,7.10
1999,12,DE,Final,"24,469","294,772",.,8.30
1999,12,FL,Final,"506,478","6,579,918",.,7.70
1999,12,GA,Final,"219,747","3,331,781",.,6.60
1999,12,HI,Final,"36,629","236,565",.,15.48
1999,12,IA,Final,"87,111","1,024,474",.,8.50
1999,12,ID,Final,"34,938","683,218",.,5.11
1999,12,IL,Final,"294,568","3,639,223",.,8.09
1999,12,IN,Final,"175,534","2,624,001",.,6.69
1999,12,KS,Final,"63,830","910,275",.,7.01
1999,12,KY,Final,"103,551","2,026,727",.,5.11
1999,12,LA,Final,"113,054","1,614,330",.,7.00
1999,12,MA,Final,"134,753","1,565,626",.,8.61
1999,12,MD,Final,"162,229","2,192,370",.,7.40
1999,12,ME,Final,"44,094","339,170",.,13.00
1999,12,MI,Final,"224,413","2,637,971",.,8.51
1999,12,MN,Final,"115,597","1,627,235",.,7.10
1999,12,MO,Final,"146,630","2,441,675",.,6.01
1999,12,MS,Final,"81,003","1,262,773",.,6.41
1999,12,MT,Final,"27,107","399,509",.,6.79
1999,12,NC,Final,"289,833","3,721,482",.,7.79
1999,12,ND,Final,"20,830","341,958",.,6.09
1999,12,NE,Final,"39,334","668,147",.,5.89
1999,12,NH,Final,"46,315","328,566",.,14.10
1999,12,NJ,Final,"214,136","1,964,964",.,10.90
1999,12,NM,Final,"32,301","344,350",.,9.38
1999,12,NV,Final,"49,754","681,182",.,7.30
1999,12,NY,Final,"475,852","3,592,765",.,13.24
1999,12,OH,Final,"363,347","4,377,169",.,8.30
1999,12,OK,Final,"79,116","1,365,585",.,5.79
1999,12,OR,Final,"111,346","1,951,970",.,5.70
1999,12,PA,Final,"341,377","3,997,004",.,8.54
1999,12,RI,Final,"17,006","238,733",.,7.12
1999,12,SC,Final,"141,908","1,892,619",.,7.50
